PROJECTCOD,UNID,AREA,PERIMETER,AVGELEVATI,CODE,POI,AOI,LABEL,TYPE,DATE,FEATURE,UNIT,ORIG_UNID,SOURCEID,SOURCEID2
FY,295428.00,860.079603,221.412753,0.000000,DesertPavement,K1,K1T21,,,11/20/2012,,,7137.00000000000,5102.00000000000,
FY,295429.00,440.689232,140.399950,0.000000,DesertPavement,K1,K1T21,,,11/20/2012,,,7138.00000000000,5102.00000000000,
FY,295430.00,110.290561,42.058942,0.000000,DesertPavement,K1,K1T21,,,11/20/2012,,,7141.00000000000,5102.00000000000,
FY,295431.00,188.443237,58.079954,0.000000,WindBlownSand,K1,K1T22,,,11/19/2012,,,7082.00000000000,5105.00000000000,
FY,295432.00,918.096934,228.379536,0.000000,WindBlownSand,K1,K1T22,,,11/19/2012,,,7084.00000000000,5105.00000000000,
FY,295433.00,199.488397,60.390924,0.000000,WindBlownSand,K1,K1T22,,,11/19/2012,,,7086.00000000000,5105.00000000000,
FY,295434.00,23.365389,23.007203,0.000000,WindBlownSand,K1,K1T22,,,11/19/2012,,,7089.00000000000,5105.00000000000,
FY,295435.00,1894.525969,399.849484,0.000000,Transect,K1,K1T22,,,11/19/2012,,,7081.00000000000,5095.00000000000,5180.00000000000
FY,295436.00,90.308295,38.813862,0.000000,Road,K1,K1T22,,,11/19/2012,,,7083.00000000000,5105.00000000000,
FY,295437.00,54.424237,31.162268,0.000000,ModernIntervention,K1,K1T22,,,11/19/2012,,,7085.00000000000,5105.00000000000,
FY,295438.00,21.616848,17.112621,0.000000,ModernIntervention,K1,K1T22,,,11/19/2012,,,7087.00000000000,5105.00000000000,
FY,295439.00,398.805200,105.239179,0.000000,ModernIntervention,K1,K1T22,,,11/19/2012,,,7088.00000000000,5105.00000000000,
FY,295440.00,1161.117299,342.925962,0.000000,WindBlownSand,K1,K1T23,,,11/18/2012,,,7050.00000000000,5106.00000000000,
FY,295441.00,14.364932,18.880426,0.000000,WindBlownSand,K1,K1T23,,,11/18/2012,,,7052.00000000000,5106.00000000000,
FY,295442.00,198.590174,60.282128,0.000000,WindBlownSand,K1,K1T23,,,11/18/2012,,,7059.00000000000,5106.00000000000,
FY,295443.00,23.850321,55.001440,0.000000,ModernIntervention,K1,K1T23,,,11/19/2012,,,7091.00000000000,5107.00000000000,
FY,295444.00,18.111900,57.564674,0.000000,ModernIntervention,K1,K1T23,,,11/19/2012,,,7093.00000000000,5107.00000000000,
FY,295445.00,19.014706,53.367066,0.000000,ModernIntervention,K1,K1T23,,,11/19/2012,,,7095.00000000000,5107.00000000000,
FY,295446.00,53.529778,30.971584,0.000000,ModernIntervention,K1,K1T23,,,11/18/2012,,,7058.00000000000,5106.00000000000,
FY,295447.00,44.538850,28.902646,0.000000,ModernIntervention,K1,K1T23,,,11/18/2012,,,7061.00000000000,5106.00000000000,
FY,295448.00,3.471503,9.336559,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7046.00000000000,5106.00000000000,
FY,295449.00,9.005970,12.815123,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7047.00000000000,5106.00000000000,
FY,295450.00,9.489740,13.545037,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7048.00000000000,5106.00000000000,
FY,295451.00,9.878607,13.376037,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7049.00000000000,5106.00000000000,
FY,295452.00,2.178814,8.285277,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7051.00000000000,5106.00000000000,
FY,295453.00,85.154618,36.981479,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7060.00000000000,5106.00000000000,
FY,295454.00,3.556726,12.601268,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7062.00000000000,5106.00000000000,
FY,295455.00,57.402306,47.926379,0.000000,LakeSediment,K1,K1T23,,,11/18/2012,,,7063.00000000000,5106.00000000000,
FY,295456.00,8.816505,11.061039,0.000000,DesertPavement,K1,K1T23,,,11/18/2012,,,7053.00000000000,5106.00000000000,
FY,295457.00,18.032067,18.031618,0.000000,DesertPavement,K1,K1T23,,,11/18/2012,,,7054.00000000000,5106.00000000000,
FY,295458.00,10.304896,16.539571,0.000000,DesertPavement,K1,K1T23,,,11/18/2012,,,7055.00000000000,5106.00000000000,
FY,295459.00,6.543927,10.661437,0.000000,DesertPavement,K1,K1T23,,,11/18/2012,,,7057.00000000000,5106.00000000000,
FY,295460.00,23.546219,26.706359,0.000000,DesertPavement,K1,K1T23,,,11/18/2012,,,7064.00000000000,5106.00000000000,
FY,295461.00,25.630875,36.255426,0.000000,DesertPavement,K1,K1T23,,,11/19/2012,,,7090.00000000000,5107.00000000000,
FY,295462.00,35.202257,36.412064,0.000000,DesertPavement,K1,K1T23,,,11/19/2012,,,7092.00000000000,5107.00000000000,
FY,295463.00,35.665291,36.033874,0.000000,DesertPavement,K1,K1T23,,,11/19/2012,,,7094.00000000000,5107.00000000000,
FY,295464.00,25.959788,32.691263,0.000000,DesertPavement,K1,K1T23,,,11/19/2012,,,7096.00000000000,5107.00000000000,
FY,295465.00,1884.725088,399.171339,0.000000,Transect,K1,K1T24,,,11/18/2012,,,765.00000000000,5103.00000000000,5182.00000000000
FY,295466.00,38.525723,32.164591,0.000000,WindBlownSand,K1,K1T24,,,11/18/2012,,,7069.00000000000,5106.00000000000,
FY,295467.00,43.102262,38.784179,0.000000,WindBlownSand,K1,K1T24,,,11/18/2012,,,7071.00000000000,5106.00000000000,
FY,295468.00,61.518326,35.452945,0.000000,WindBlownSand,K1,K1T24,,,11/18/2012,,,7074.00000000000,5106.00000000000,
FY,295469.00,95.397045,61.098750,0.000000,WindBlownSand,K1,K1T24,,,11/18/2012,,,7076.00000000000,5106.00000000000,
FY,295470.00,29.219008,27.929530,0.000000,WindBlownSand,K1,K1T24,,,11/18/2012,,,7078.00000000000,5106.00000000000,
FY,295471.00,97.950028,50.676335,0.000000,WindBlownSand,K1,K1T24,,,11/18/2012,,,767.00000000000,5106.00000000000,
FY,295472.00,574.806286,158.750454,0.000000,SiltySand,K1,K1T24,,,11/18/2012,,,7073.00000000000,5106.00000000000,
FY,295473.00,329.953643,107.469468,0.000000,ModernIntervention,K1,K1T24,,,11/18/2012,,,7072.00000000000,5106.00000000000,
FY,295474.00,26.771555,22.616053,0.000000,ModernIntervention,K1,K1T24,,,11/18/2012,,,7077.00000000000,5106.00000000000,
FY,295475.00,22.052751,32.384362,0.000000,ModernIntervention,K1,K1T24,,,11/18/2012,,,7080.00000000000,5106.00000000000,
FY,295476.00,50.504918,34.306782,0.000000,LakeSediment,K1,K1T24,,,11/18/2012,,,7068.00000000000,5106.00000000000,
FY,295477.00,74.936105,34.232908,0.000000,LakeSediment,K1,K1T24,,,11/18/2012,,,7070.00000000000,5106.00000000000,
FY,295478.00,68.588771,50.503009,0.000000,LakeSediment,K1,K1T24,,,11/18/2012,,,766.00000000000,5106.00000000000,
FY,295479.00,291.971732,91.494379,0.000000,DesertPavement,K1,K1T24,,,11/18/2012,,,7079.00000000000,5106.00000000000,
FY,295480.00,421.076828,134.782559,0.000000,WindBlownSand,K1,K1T25,,,11/19/2012,,,7109.00000000000,5109.00000000000,
FY,295481.00,415.123423,101.444702,0.000000,WindBlownSand,K1,K1T25,,,11/19/2012,,,7114.00000000000,5109.00000000000,
FY,295482.00,117.931564,59.611324,0.000000,WindBlownSand,K1,K1T25,,,11/19/2012,,,7115.00000000000,5109.00000000000,
FY,295483.00,1957.594565,401.357232,0.000000,Transect,K1,K1T25,,,11/19/2012,,,7106.00000000000,5095.00000000000,5183.00000000000
FY,295484.00,73.933177,41.965383,0.000000,Outcrop,K1,K1T25,,,11/19/2012,,,7111.00000000000,5109.00000000000,
FY,295485.00,97.922567,40.362604,0.000000,Road,K1,K1T25,,,11/19/2012,,,7108.00000000000,5109.00000000000,
FY,295486.00,291.102693,129.897878,0.000000,ModernIntervention,K1,K1T25,,,11/19/2012,,,7113.00000000000,5109.00000000000,
FY,295487.00,235.494850,66.925440,0.000000,DesertPavement,K1,K1T25,,,11/19/2012,,,7107.00000000000,5109.00000000000,
FY,295488.00,87.188428,40.126474,0.000000,DesertPavement,K1,K1T25,,,11/19/2012,,,7110.00000000000,5109.00000000000,
FY,295489.00,160.754175,54.327629,0.000000,DesertPavement,K1,K1T25,,,11/19/2012,,,7112.00000000000,5109.00000000000,
FY,295490.00,57.124750,31.046152,0.000000,DesertPavement,K1,K1T25,,,11/19/2012,,,7116.00000000000,5109.00000000000,
FY,295491.00,587.143755,170.428429,0.000000,WindBlownSand,K1,K1T26,,,11/19/2012,,,7120.00000000000,5110.00000000000,
FY,295492.00,261.092968,79.268461,0.000000,VehicleTrack,K1,K1T26,,,11/19/2012,,,7121.00000000000,5110.00000000000,
FY,295493.00,1879.413206,400.108030,0.000000,Transect,K1,K1T26,,,11/19/2012,,,7117.00000000000,5095.00000000000,5184.00000000000
FY,295494.00,900.288841,246.098165,0.000000,ModernIntervention,K1,K1T26,,,11/19/2012,,,7119.00000000000,5110.00000000000,
FY,295495.00,130.861334,53.113356,0.000000,DesertPavement,K1,K1T26,,,11/19/2012,,,7118.00000000000,5110.00000000000,
FY,295496.00,1916.227362,400.743028,0.000000,Transect,K1,K1T27,,,11/20/2012,,,7123.00000000000,5099.00000000000,5185.00000000000
FY,295497.00,127.892207,48.935246,0.000000,WindBlownSand,K1,K1T27,,,11/20/2012,,,7130.00000000000,5137.00000000000,
FY,295498.00,581.804699,212.359752,0.000000,ModernIntervention,K1,K1T27,,,11/20/2012,,,7124.00000000000,5137.00000000000,
FY,295499.00,107.724473,44.322236,0.000000,ModernIntervention,K1,K1T27,,,11/20/2012,,,7126.00000000000,5137.00000000000,
FY,295500.00,8.789808,11.855271,0.000000,ModernIntervention,K1,K1T27,,,11/20/2012,,,7128.00000000000,5137.00000000000,
FY,295501.00,182.717650,56.864235,0.000000,Road,K1,K1T27,,,11/20/2012,,,7131.00000000000,5137.00000000000,
FY,295502.00,697.488276,177.001930,0.000000,DesertPavement,K1,K1T27,,,11/20/2012,,,7125.00000000000,5137.00000000000,
FY,295503.00,209.922276,74.822402,0.000000,DesertPavement,K1,K1T27,,,11/20/2012,,,7127.00000000000,5137.00000000000,
FY,295504.00,-1905.965026,401.026739,0.000000,Transect,K1,K1T3,,,11/19/2012,,,7097.00000000000,5095.00000000000,5186.00000000000
FY,295505.00,154.934321,74.127255,0.000000,ModernIntervention,K1,K1T3,,,11/19/2012,,,7100.00000000000,5111.00000000000,
FY,295506.00,88.645460,63.777696,0.000000,ModernIntervention,K1,K1T3,,,11/19/2012,,,7103.00000000000,5111.00000000000,
FY,295507.00,49.628856,39.171040,0.000000,ModernIntervention,K1,K1T3,,,11/19/2012,,,7105.00000000000,5111.00000000000,
FY,295508.00,51.106130,53.512182,0.000000,LakeSediment,K1,K1T3,,,11/19/2012,,,7102.00000000000,5111.00000000000,
FY,295509.00,1227.256986,302.598620,0.000000,DesertPavement,K1,K1T3,,,11/19/2012,,,7099.00000000000,5111.00000000000,
FY,295510.00,36.677790,36.713750,0.000000,DesertPavement,K1,K1T3,,,11/19/2012,,,7101.00000000000,5111.00000000000,
FY,295511.00,297.856503,125.829689,0.000000,DesertPavement,K1,K1T3,,,11/19/2012,,,7104.00000000000,5111.00000000000,
FY,295512.00,1889.837587,399.777571,0.000000,Transect,K1,K1T30,,,11/21/2012,,,7164.00000000000,5112.00000000000,5187.00000000000
FY,295513.00,57.505411,31.925485,0.000000,Road,K1,K1T30,,,11/21/2012,,,7166.00000000000,5113.00000000000,
FY,295514.00,48.976129,30.005597,0.000000,ModernIntervention,K1,K1T30,,,11/21/2012,,,7165.00000000000,5113.00000000000,
FY,295515.00,805.717282,207.516349,0.000000,ModernIntervention,K1,K1T30,,,11/21/2012,,,7167.00000000000,5113.00000000000,
FY,295516.00,66.393764,33.341335,0.000000,ModernIntervention,K1,K1T30,,,11/21/2012,,,7169.00000000000,5113.00000000000,
FY,295517.00,805.805968,198.204861,0.000000,DesertPavement,K1,K1T30,,,11/21/2012,,,7168.00000000000,5113.00000000000,
FY,295518.00,105.433605,41.453730,0.000000,DesertPavement,K1,K1T30,,,11/21/2012,,,7170.00000000000,5113.00000000000,
FY,295519.00,572.961144,156.634318,0.000000,WindBlownSand,K1,K1T31,,,11/22/2012,,,7187.00000000000,5115.00000000000,
FY,295520.00,110.983541,42.823687,0.000000,WindBlownSand,K1,K1T31,,,11/22/2012,,,7189.00000000000,5115.00000000000,
FY,295521.00,152.046333,50.587870,0.000000,WindBlownSand,K1,K1T31,,,11/22/2012,,,7196.00000000000,5115.00000000000,
FY,295522.00,2.208962,5.413535,0.000000,Vegetation,K1,K1T31,,,11/22/2012,,,7190.00000000000,5115.00000000000,
FY,295523.00,0.371281,2.704034,0.000000,Vegetation,K1,K1T31,,,11/22/2012,,,7191.00000000000,5115.00000000000,
FY,295524.00,1.760141,5.225150,0.000000,Vegetation,K1,K1T31,,,11/22/2012,,,7192.00000000000,5115.00000000000,
FY,295525.00,4.162148,7.892241,0.000000,Vegetation,K1,K1T31,,,11/22/2012,,,7194.00000000000,5115.00000000000,
FY,295526.00,1.035007,3.772626,0.000000,Vegetation,K1,K1T31,,,11/22/2012,,,7195.00000000000,5115.00000000000,
FY,295527.00,1890.454135,399.563398,0.000000,Transect,K1,K1T31,,,11/22/2012,,,7185.00000000000,5114.00000000000,5188.00000000000
FY,295528.00,54.094107,31.526062,0.000000,ModernIntervention,K1,K1T31,,,11/22/2012,,,7188.00000000000,5115.00000000000,
FY,295529.00,171.160967,67.704388,0.000000,ModernIntervention,K1,K1T31,,,11/22/2012,,,7193.00000000000,5115.00000000000,
FY,295530.00,819.867330,209.623193,0.000000,DesertPavement,K1,K1T31,,,11/22/2012,,,7186.00000000000,5115.00000000000,
FY,295531.00,244.666975,70.168174,0.000000,Outcrop,K1,K1T32,,,11/21/2012,,,7178.00000000000,5116.00000000000,
FY,295532.00,1917.756280,402.557087,0.000000,Transect,K1,K1T32,,,11/21/2012,,,7171.00000000000,5112.00000000000,5189.00000000000
FY,295533.00,1226.536520,297.402795,0.000000,WindBlownSand,K1,K1T32,,,11/21/2012,,,7174.00000000000,5116.00000000000,
FY,295534.00,68.255956,34.367060,0.000000,ModernIntervention,K1,K1T32,,,11/21/2012,,,7173.00000000000,5116.00000000000,
FY,295535.00,289.921704,77.959642,0.000000,DesertPavement,K1,K1T32,,,11/21/2012,,,7172.00000000000,5116.00000000000,
FY,295536.00,68.244362,32.932637,0.000000,DesertPavement,K1,K1T32,,,11/21/2012,,,7175.00000000000,5116.00000000000,
FY,295537.00,20.517964,19.340460,0.000000,DesertPavement,K1,K1T32,,,11/21/2012,,,7177.00000000000,5116.00000000000,
FY,295538.00,1879.803940,400.310126,0.000000,Transect,K1,K1T33,,,11/20/2012,,,7142.00000000000,5099.00000000000,5190.00000000000
FY,295539.00,108.420425,43.762575,0.000000,VehicleTrack,K1,K1T33,,,11/20/2012,,,7144.00000000000,5121.00000000000,
FY,295540.00,63.735430,77.837929,0.000000,VehicleTrack,K1,K1T33,,,11/20/2012,,,7146.00000000000,5121.00000000000,
FY,295541.00,16.753148,25.795189,0.000000,VehicleTrack,K1,K1T33,,,11/20/2012,,,7150.00000000000,5121.00000000000,
FY,295542.00,16.610342,23.366274,0.000000,VehicleTrack,K1,K1T33,,,11/20/2012,,,7152.00000000000,5121.00000000000,
FY,295543.00,398.576147,106.694694,0.000000,WindBlownSand,K1,K1T33,,,11/20/2012,,,7145.00000000000,5121.00000000000,
FY,295544.00,117.293388,71.050101,0.000000,WindBlownSand,K1,K1T33,,,11/20/2012,,,7147.00000000000,5121.00000000000,
FY,295545.00,134.300556,47.686083,0.000000,WindBlownSand,K1,K1T33,,,11/20/2012,,,7149.00000000000,5121.00000000000,
FY,295546.00,85.822649,37.682985,0.000000,Road,K1,K1T33,,,11/20/2012,,,7154.00000000000,5121.00000000000,
FY,295547.00,8.827923,12.581492,0.000000,ModernIntervention,K1,K1T33,,,11/20/2012,,,7148.00000000000,5121.00000000000,
FY,295548.00,187.409686,57.198516,0.000000,ModernIntervention,K1,K1T33,,,11/20/2012,,,7155.00000000000,5121.00000000000,
FY,295549.00,261.431949,72.511934,0.000000,DesertPavement,K1,K1T33,,,11/20/2012,,,7143.00000000000,5121.00000000000,
FY,295550.00,166.434713,56.918700,0.000000,DesertPavement,K1,K1T33,,,11/20/2012,,,7151.00000000000,5121.00000000000,
FY,295551.00,314.572493,82.634468,0.000000,DesertPavement,K1,K1T33,,,11/20/2012,,,7153.00000000000,5121.00000000000,
FY,295552.00,245.170024,68.375500,0.000000,WindBlownSand,K1,K1T34,,,11/21/2012,,,7157.00000000000,5122.00000000000,
FY,295553.00,62.576835,32.093019,0.000000,WindBlownSand,K1,K1T34,,,11/21/2012,,,7160.00000000000,5122.00000000000,
FY,295554.00,74.230537,36.193728,0.000000,VehicleTrack,K1,K1T34,,,11/21/2012,,,7158.00000000000,5122.00000000000,
FY,295555.00,77.200373,36.060464,0.000000,VehicleTrack,K1,K1T34,,,11/21/2012,,,7161.00000000000,5122.00000000000,
FY,295556.00,1925.455168,401.846703,0.000000,Transect,K1,K1T34,,,11/21/2012,,,7156.00000000000,5112.00000000000,5191.00000000000
FY,295557.00,58.159726,29.321147,0.000000,Outcrop,K1,K1T34,,,11/21/2012,,,7162.00000000000,5122.00000000000,
FY,295558.00,22.411684,17.167589,0.000000,Outcrop,K1,K1T34,,,11/21/2012,,,7163.00000000000,5122.00000000000,
FY,295559.00,1385.665732,344.305610,0.000000,DesertPavement,K1,K1T34,,,11/21/2012,,,7159.00000000000,5122.00000000000,
FY,295560.00,1918.508170,400.404596,0.000000,Transect,K1,K1T35,,,11/22/2012,,,7179.00000000000,5114.00000000000,5192.00000000000
FY,295561.00,123.469208,44.286274,0.000000,ModernIntervention,K1,K1T35,,,11/22/2012,,,7181.00000000000,5123.00000000000,
FY,295562.00,1464.024778,323.895070,0.000000,ModernIntervention,K1,K1T35,,,11/22/2012,,,7183.00000000000,5123.00000000000,
FY,295563.00,185.947868,62.229510,0.000000,DesertPavement,K1,K1T35,,,11/22/2012,,,7180.00000000000,5123.00000000000,
FY,295564.00,97.341647,39.029452,0.000000,DesertPavement,K1,K1T35,,,11/22/2012,,,7182.00000000000,5123.00000000000,
FY,295565.00,47.782464,42.290789,0.000000,DesertPavement,K1,K1T35,,,11/22/2012,,,7184.00000000000,5123.00000000000,
FY,295566.00,9.535825,15.164692,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7203.00000000000,5124.00000000000,
FY,295567.00,12.937086,28.084045,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7204.00000000000,5124.00000000000,
FY,295568.00,11.306145,28.334051,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7206.00000000000,5124.00000000000,
FY,295569.00,61.732417,64.577978,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7210.00000000000,5124.00000000000,
FY,295570.00,29.630938,27.257305,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7212.00000000000,5124.00000000000,
FY,295571.00,14.046052,16.439112,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7213.00000000000,5124.00000000000,
FY,295572.00,55.800810,35.020999,0.000000,WindBlownSand,K1,K1T37,,,11/22/2012,,,7215.00000000000,5124.00000000000,
FY,295573.00,3.437859,6.932686,0.000000,Vegetation,K1,K1T37,,,11/22/2012,,,7202.00000000000,5124.00000000000,
FY,295574.00,2.595495,7.317095,0.000000,Vegetation,K1,K1T37,,,11/22/2012,,,7209.00000000000,5124.00000000000,
FY,295575.00,1919.797490,399.484335,0.000000,Transect,K1,K1T37,,,11/22/2012,,,7197.00000000000,5114.00000000000,5193.00000000000
FY,295576.00,115.388977,43.135860,0.000000,ModernIntervention,K1,K1T37,,,11/22/2012,,,7199.00000000000,5124.00000000000,
FY,295577.00,17.673835,16.281044,0.000000,ModernIntervention,K1,K1T37,,,11/22/2012,,,7201.00000000000,5124.00000000000,
FY,295578.00,23.684758,27.847956,0.000000,ModernIntervention,K1,K1T37,,,11/22/2012,,,7208.00000000000,5124.00000000000,
FY,295579.00,15.819718,23.006064,0.000000,ModernIntervention,K1,K1T37,,,11/22/2012,,,7217.00000000000,5124.00000000000,
FY,295580.00,17.455583,21.137777,0.000000,ModernIntervention,K1,K1T37,,,11/22/2012,,,7219.00000000000,5124.00000000000,
FY,295581.00,37.895419,29.285981,0.000000,ModernIntervention,K1,K1T37,,,11/22/2012,,,7220.00000000000,5124.00000000000,
FY,295582.00,82.414436,36.955330,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7198.00000000000,5124.00000000000,
FY,295583.00,368.052690,142.548742,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7200.00000000000,5124.00000000000,
FY,295584.00,15.555423,29.870101,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7205.00000000000,5124.00000000000,
FY,295585.00,301.867061,104.370943,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7207.00000000000,5124.00000000000,
FY,295586.00,429.576576,158.204498,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7211.00000000000,5124.00000000000,
FY,295587.00,12.125199,15.148252,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7214.00000000000,5124.00000000000,
FY,295588.00,109.670032,42.445222,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7216.00000000000,5124.00000000000,
FY,295589.00,113.690604,62.610647,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7218.00000000000,5124.00000000000,
FY,295590.00,58.314753,33.768780,0.000000,DesertPavement,K1,K1T37,,,11/22/2012,,,7221.00000000000,5124.00000000000,
FY,295591.00,323.299790,90.877923,0.000000,WindBlownSand,K1,K1T39,,,11/22/2012,,,7226.00000000000,5125.00000000000,
FY,295592.00,173.813382,82.148932,0.000000,WindBlownSand,K1,K1T39,,,11/22/2012,,,7229.00000000000,5125.00000000000,
FY,295593.00,18.316645,20.932194,0.000000,VehicleTrack,K1,K1T39,,,11/22/2012,,,7228.00000000000,5125.00000000000,
FY,295594.00,1880.388796,399.871967,0.000000,Transect,K1,K1T39,,,11/22/2012,,,7222.00000000000,5114.00000000000,5194.00000000000
FY,295595.00,62.928174,31.998621,0.000000,Road,K1,K1T39,,,11/22/2012,,,7231.00000000000,5125.00000000000,
FY,295596.00,108.782814,43.294383,0.000000,ModernIntervention,K1,K1T39,,,11/22/2012,,,7224.00000000000,5125.00000000000,
FY,295597.00,51.575379,37.807613,0.000000,ModernIntervention,K1,K1T39,,,11/22/2012,,,7230.00000000000,5125.00000000000,
FY,295598.00,263.710022,72.824133,0.000000,DesertPavement,K1,K1T39,,,11/22/2012,,,7223.00000000000,5125.00000000000,
FY,295599.00,831.242158,190.646801,0.000000,DesertPavement,K1,K1T39,,,11/22/2012,,,7225.00000000000,5125.00000000000,
FY,295600.00,43.570542,28.277566,0.000000,DesertPavement,K1,K1T39,,,11/22/2012,,,7227.00000000000,5125.00000000000,
FY,295601.00,3.313263,9.019781,0.000000,DesertPavement,K1,K1T39,,,11/22/2012,,,7232.00000000000,5125.00000000000,
FY,295602.00,1076.964118,292.343078,0.000000,VehicleTrack,K1,K1T54,,,11/26/2012,,,7242.00000000000,5128.00000000000,
FY,295603.00,37.306097,30.301900,0.000000,VehicleTrack,K1,K1T54,,,11/26/2012,,,7245.00000000000,5128.00000000000,
FY,295604.00,1913.462450,400.844830,0.000000,Transect,K1,K1T54,,,11/25/2012,,,7239.00000000000,5126.00000000000,5195.00000000000
FY,295605.00,109.209853,41.711752,0.000000,Road,K1,K1T54,,,11/26/2012,,,7248.00000000000,5128.00000000000,
FY,295606.00,53.233327,31.640629,0.000000,ModernIntervention,K1,K1T54,,,11/26/2012,,,7240.00000000000,5128.00000000000,
FY,295607.00,64.543993,32.888679,0.000000,ModernIntervention,K1,K1T54,,,11/26/2012,,,7247.00000000000,5128.00000000000,
FY,295608.00,38.877031,28.489451,0.000000,DesertPavement,K1,K1T54,,,11/26/2012,,,7241.00000000000,5128.00000000000,
FY,295609.00,24.663078,44.956536,0.000000,DesertPavement,K1,K1T54,,,11/26/2012,,,7243.00000000000,5128.00000000000,
FY,295610.00,282.602424,124.333979,0.000000,DesertPavement,K1,K1T54,,,11/26/2012,,,7244.00000000000,5128.00000000000,
FY,295611.00,82.720779,38.005128,0.000000,DesertPavement,K1,K1T54,,,11/26/2012,,,7246.00000000000,5128.00000000000,
FY,295612.00,143.833592,48.830370,0.000000,DesertPavement,K1,K1T54,,,11/26/2012,,,7249.00000000000,5128.00000000000,
FY,295613.00,1900.666274,399.360824,0.000000,Transect,K1,K1T55,,,11/25/2012,,,7233.00000000000,5126.00000000000,5196.00000000000
FY,295614.00,526.092056,174.029437,0.000000,Road,K1,K1T55,,,11/25/2012,,,7235.00000000000,5129.00000000000,
FY,295615.00,16.595197,36.184242,0.000000,ModernIntervention,K1,K1T55,,,11/25/2012,,,7238.00000000000,5129.00000000000,
FY,295616.00,89.556682,62.526720,0.000000,DesertPavement,K1,K1T55,,,11/25/2012,,,7234.00000000000,5129.00000000000,
FY,295617.00,880.013594,221.086974,0.000000,DesertPavement,K1,K1T55,,,11/25/2012,,,7236.00000000000,5129.00000000000,
FY,295618.00,388.555736,134.012739,0.000000,DesertPavement,K1,K1T55,,,11/25/2012,,,7237.00000000000,5129.00000000000,
FY,295619.00,63.274160,34.530808,0.000000,WindBlownSand,K1,K1T57,,,11/27/2012,,,7269.00000000000,5160.00000000000,
FY,295620.00,260.026583,85.829265,0.000000,WindBlownSand,K1,K1T57,,,11/27/2012,,,7272.00000000000,5160.00000000000,
FY,295621.00,47.109021,34.254205,0.000000,WindBlownSand,K1,K1T57,,,11/27/2012,,,7274.00000000000,5160.00000000000,
FY,295622.00,800.136999,196.390908,0.000000,WindBlownSand,K1,K1T57,,,11/27/2012,,,7275.00000000000,5160.00000000000,
FY,295623.00,31.939819,36.400651,0.000000,VehicleTrack,K1,K1T57,,,11/27/2012,,,7266.00000000000,5160.00000000000,
FY,295624.00,40.760121,40.807171,0.000000,VehicleTrack,K1,K1T57,,,11/27/2012,,,7273.00000000000,5160.00000000000,
FY,295625.00,70.181866,63.050208,0.000000,VehicleTrack,K1,K1T57,,,11/27/2012,,,7277.00000000000,5160.00000000000,
FY,295626.00,37.992527,25.782201,0.000000,DesertPavement,K1,K1T57,,,11/27/2012,,,7265.00000000000,5160.00000000000,
FY,295627.00,8.233413,12.401746,0.000000,DesertPavement,K1,K1T57,,,11/27/2012,,,7267.00000000000,5160.00000000000,
FY,295628.00,29.730354,23.840320,0.000000,DesertPavement,K1,K1T57,,,11/27/2012,,,7268.00000000000,5160.00000000000,
FY,295629.00,150.716766,54.883917,0.000000,DesertPavement,K1,K1T57,,,11/27/2012,,,7270.00000000000,5160.00000000000,
FY,295630.00,91.698349,61.294201,0.000000,DesertPavement,K1,K1T57,,,11/27/2012,,,7276.00000000000,5160.00000000000,
FY,295631.00,61.719028,31.618955,0.000000,DesertPavement,K1,K1T57,,,11/27/2012,,,7278.00000000000,5160.00000000000,
FY,295632.00,198.128235,65.573739,0.000000,WindBlownSand,K1,K1T58,,,11/26/2012,,,7253.00000000000,5117.00000000000,
FY,295633.00,25.623399,30.235330,0.000000,VehicleTrack,K1,K1T58,,,11/26/2012,,,7257.00000000000,5117.00000000000,
FY,295634.00,1919.340167,400.143334,0.000000,Transect,K1,K1T58,,,11/26/2012,,,7251.00000000000,5117.00000000000,5219.00000000000
FY,295635.00,64.264723,46.594467,0.000000,Road,K1,K1T58,,,11/26/2012,,,7258.00000000000,5117.00000000000,
